model_name,outer_fold,f1_macro,MCC,accuracy,best_params
Logistic_Regression,0,0.8918974728759237,0.9025192862665697,0.9302325581395349,{'model__C': 10}
Logistic_Regression,1,0.9012975551580202,0.89197379583087,0.9224806201550387,{'model__C': 1000}
Logistic_Regression,2,0.8753048328088623,0.868017472708829,0.90625,{'model__C': 10}
Logistic_Regression,3,0.8904405534149475,0.890412266091338,0.921875,{'model__C': 10}
Logistic_Regression,4,0.8675085998365114,0.8875775688853922,0.921875,{'model__C': 10000}
