model_name,outer_fold,f1_macro,MCC,accuracy,best_params
XGBoost,0,0.9345653896092742,0.9343148131294117,0.9534883720930233,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.3, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__reg_lambda': 1, 'model__subsample': 1.0}"
XGBoost,1,0.9438836357441008,0.945810618203581,0.9612403100775194,"{'model__colsample_bytree': 1.0, 'model__gamma': 0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__reg_lambda': 1, 'model__subsample': 0.8}"
XGBoost,2,0.9339839908519154,0.9445972469378434,0.9609375,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.3, 'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__reg_lambda': 1, 'model__subsample': 1.0}"
XGBoost,3,0.9272217502124045,0.9441746412474726,0.9609375,"{'model__colsample_bytree': 0.8, 'model__gamma': 0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__reg_lambda': 1, 'model__subsample': 1.0}"
XGBoost,4,0.9186154119202081,0.9336446523485046,0.953125,"{'model__colsample_bytree': 1.0, 'model__gamma': 0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__reg_lambda': 1, 'model__subsample': 1.0}"
